Name,Total Ret 1 Yr (Daily) Base Currency,Total Ret Annlzd 2 Yr (Daily) Base Currency,Total Ret Annlzd 3 Yr (Daily) Base Currency,Total Ret Annlzd 5 Yr (Daily) Base Currency,Alpha 2009-06-01 to 2012-05-31 Base Currency,Appraisal Ratio 2009-06-01 to 2012-05-31 Base Currency,Excess Return 2009-06-01 to 2012-05-31 Base Currency,Excess Return (geo) 2009-06-01 to 2012-05-31 Base Currency,Information Ratio (arith) 2009-06-01 to 2012-05-31 Base Currency,M-Squared 2009-06-01 to 2012-05-31 Base Currency,Sharpe Ratio 2009-06-01 to 2012-05-31 Base Currency,Treynor Ratio (arith) 2009-06-01 to 2012-05-31 Base Currency
American Funds Invmt Co of America R5,5.58925,9.84843,12.72555,-0.56209,-2.8214277556520084,-0.42275577897419436,-3.5636304613827274,-3.1010516774845676,-1.8299410870324393,12.237637883742252,0.7569176718268891,11.56395375851883
American Funds Invmt Co of America R4,5.2465,9.51556,12.37089,-0.86151,-3.1397330667791548,-0.47127431214722126,-3.9036754721062152,-3.3969569803355304,-2.0107479646766,11.915935348657992,0.7368545765758666,11.205453672485373
American Funds Invmt Co of America 529F,5.40546,9.70244,12.57604,-0.68557,-2.9574242529353074,-0.4474228893063673,-3.696161970509948,-3.2163798696616785,-1.9196970977113148,12.104545104772313,0.7486172924065101,11.41350964055302
American Funds Invmt Co of America B,4.49052,8.73305,11.55899,-1.57755,-3.873318833207253,-0.5902799101507571,-4.698878857630895,-4.088938603948078,-2.4586577047954843,11.173414002630135,0.6905469635899372,10.381605782115509
American Funds Invmt Co of America F-1,5.23362,9.5078,12.37315,-0.85699,-3.155735298557875,-0.4797474435836756,-3.9056820450712024,-3.398703089121635,-2.040212085544672,11.905451805273438,0.7362007665913185,11.191233028111023
American Funds Invmt Co of America C,4.43518,8.66692,11.50471,-1.62046,-3.91617814599656,-0.5960328225911211,-4.755962404712143,-4.138612393458896,-2.4821289524686,11.126422132529813,0.68761629857171,10.330797970846788
American Funds Invmt Co of America A LW,5.26469,9.55701,12.42528,-0.81726,-3.096488147589321,-0.47188670154275175,-3.8574263267745046,-3.3567112277898215,-2.0152983569230147,11.962090736049051,0.7397330740466189,11.254642662023993
American Funds Invmt Co of America 52 LW,5.17109,9.45661,12.32269,-0.89464,-3.1926189049056344,-0.4836991835469793,-3.9535676569154568,-3.44037288584893,-2.0567158638047665,11.865600995586949,0.7337154563951741,11.147705836049328
American Funds Invmt Co of America F-2,5.50323,9.79858,12.66097,,-2.9057333808301857,-0.43933854180050663,-3.627006346602668,-3.156201025124039,-1.8855569207071667,12.15989372716769,0.7520691293118066,11.47431587560953
Janus N,,,,,-2.9435854625464906,-0.20280500331405227,-3.012339110772565,-2.62132096855775,-0.7253743876145767,11.993399265181026,0.7416856418185195,11.489802090734665
Janus D,4.33019,8.11193,13.10975,0.07011,-2.9435854625464906,-0.20280500331405227,-3.012339110772565,-2.62132096855775,-0.7253743876145767,11.993399265181026,0.7416856418185195,11.489802090734665
Janus A Load Waived,4.09825,7.89028,,,-3.1036440786898813,-0.2126445058981971,-3.2155891664630953,-2.798188051993611,-0.7705951175677793,11.832105870560367,0.731626520777439,11.311482816482076
Janus A,4.09825,7.89028,,,-3.1036440786898813,-0.2126445058981971,-3.2155891664630953,-2.798188051993611,-0.7705951175677793,11.832105870560367,0.731626520777439,11.311482816482076
Janus C,3.38215,7.1189,,,-3.85927725201057,-0.26585689535927265,-4.0452404445881385,-3.520146042766492,-0.9745507560001972,11.122360104679709,0.6873629687319324,10.499883674974065
Janus I,4.43648,8.19625,,,-2.844414855808102,-0.19671719477583355,-2.90240740475336,-2.5256590010631297,-0.7015452314125767,12.089529850778812,0.7476808606466204,11.597443249115052
Janus R,3.70766,7.43982,,,-3.515946524321058,-0.24184058634933153,-3.657226162801553,-3.1824981433949517,-0.8795108738973217,11.448780023609164,0.7077202653370007,10.87047643403616
Janus S,3.94824,7.72897,,,-3.3055176490763474,-0.2279524938419907,-3.4064675683883614,-2.9642893901935974,-0.8208701650633435,11.654089860739342,0.7205244877757073,11.100921982372169
Janus T,4.23443,7.99726,13.01527,0.01995,-3.0233306725522855,-0.20866072795404134,-3.10521810448674,-2.70214375935538,-0.7491277622400918,11.91812271421507,0.7369909924219804,11.403216971944255
Janus 2,,,,,,,,,,,,
Janus Twenty D,10.64108,8.39008,10.68891,2.84162,-6.739117738572567,-0.32511709319852244,-5.297533171110679,-4.609884303331702,-0.8136194384785682,9.046812185551424,0.5579206701543802,8.121097916129115
Janus Twenty T,10.44434,8.24315,10.57645,2.77892,-6.82862515112627,-0.3292742600878003,-5.403516541668441,-4.702110450968256,-0.8301007828316253,8.970190957743062,0.5531421594989798,8.034930265464247
Federated Kaufmann R,-2.3425,6.10886,11.87728,-1.60676,-5.2448803986108095,-0.22207560849312197,-3.9333727373986207,-3.4227993776743237,-0.5480582728142493,10.061337832415287,0.6211919299916818,9.404221027164013
Federated Kaufmann B,-2.8817,5.51425,11.21156,-2.17936,-5.605901016944995,-0.23757138817414658,-4.50155839897084,-3.917231423318457,-0.6338024554627002,9.706150766032387,0.5990405598046086,9.011963308057295
Federated Kaufmann A,-2.53066,6.11942,11.8058,-1.64148,-5.168007037539294,-0.21777328698495596,-3.9329529478321135,-3.4224340790965257,-0.5481633192240689,10.09080654239029,0.6230297567747328,9.452581674080909
Federated Kaufmann C,-2.8817,5.54688,11.23448,-2.16726,-5.872776681678385,-0.2479060299782076,-4.658961327932065,-4.054202588590972,-0.6486677712738064,9.535288662798862,0.5883846827812387,8.795939937753419
Federated Kaufmann A Load Waived,-2.53066,6.11942,11.8058,-1.64148,-5.168007037539294,-0.21777328698495596,-3.9329529478321135,-3.4224340790965257,-0.5481633192240689,10.09080654239029,0.6230297567747328,9.452581674080909
Franklin Rising Dividends Adv,7.12514,13.15188,16.62704,1.18781,4.099392613577545,0.3800635409600568,1.3078454804282842,1.138079962252636,0.27576077455184583,19.923477878881265,1.236247870036871,20.81863404301097
Franklin Rising Dividends A Load Waived,6.88442,12.88713,16.33452,0.93024,3.848350576100588,0.35668975520288393,1.0161691663526327,0.8842648338748482,0.2141017147966054,19.609652002809362,1.216676005481259,20.44843218223591
Franklin Rising Dividends R,6.584,12.58595,16.03858,0.67276,3.5888938852988357,0.3324388323350642,0.7302627099706971,0.6354706040088143,0.1541161247457955,19.280434595839,1.1961442425201403,20.0600405170565
Franklin Rising Dividends B,6.06591,12.04116,15.46667,0.17625,3.084773546767329,0.2869399055091441,0.14583373115759635,0.12690371281218749,0.03077944609798175,18.655747407461714,1.1571853995031767,19.322082962655863
Franklin Rising Dividends A,6.88442,12.88713,16.33452,0.93024,3.848350576100588,0.35668975520288393,1.0161691663526327,0.8842648338748482,0.2141017147966054,19.609652002809362,1.216676005481259,20.44843218223591
Franklin Rising Dividends C,6.07839,12.03699,15.4643,0.1763,3.1016653533941985,0.2884154592260223,0.1455247968919373,0.12663487990902667,0.030607563373752054,18.681302934415225,1.158779179208158,19.354019187363523
American Century Equity Income R,4.96164,9.47132,11.71897,0.81078,0.9720594453866593,0.10400006539071921,-3.9818693065988064,-3.4650008261410514,-0.6498169366548598,16.20214497103446,1.004165593870351,16.52272787085704
American Century Equity Income A LW,5.06844,9.64745,11.97847,1.03691,1.2444121630000873,0.1335206245381529,-3.671981137271052,-3.1953378412327815,-0.600515907240917,16.606783013021367,1.0294009920820693,16.977997435842607
American Century Equity Income B,4.28281,8.80955,11.12224,,0.47190336604934524,0.051056894876706525,-4.5090802819150575,-3.9237769245916154,-0.7399032007052601,15.47334422871441,0.958713671309799,15.68440815634078
American Century Equity Income C,4.427,8.89457,11.18866,0.30771,0.511580340378754,0.05378169729407711,-4.492700625687874,-3.9095234376012145,-0.7303463693711579,15.504724700015352,0.9606707257811536,15.74903460372585
American Century Equity Income Inv,5.33126,9.92419,12.25995,1.28863,1.4757502688716193,0.15718542896887205,-3.392134329621843,-2.9518166844508475,-0.5561776174005919,16.938164097481074,1.050067693574368,17.359989297937943
American Century Equity Income Instl,5.53984,10.14387,12.48449,1.49091,1.7554741426077864,0.19302076723262862,-3.182915257207064,-2.7697553954074583,-0.5164459700408427,17.399344952515886,1.0788294048244456,17.865282180061953
American Century Equity Income A,5.06844,9.64745,11.97847,1.03691,1.2444121630000873,0.1335206245381529,-3.671981137271052,-3.1953378412327815,-0.600515907240917,16.606783013021367,1.0294009920820693,16.977997435842607
Morgan Stanley Inst Mid Cap Growth P,-6.01994,9.16106,18.83252,3.71798,2.129211123749764,0.07367477329769588,3.396629275450479,2.9557281616517495,0.4064562000906915,15.55800964239369,0.9639938605338899,16.663687505111564
Morgan Stanley Inst Mid Cap Growth I,-5.74211,9.45554,19.12521,3.98757,2.344402068664568,0.08114582520864466,3.6631400580419573,3.1876443825896494,0.43832696099248536,15.73793271340403,0.9752148280982004,16.891951284874896
Morgan Stanley Inst Mid Cap Growth L,,,,,,,,,,,,
Morgan Stanley Inst Mid Cap Growth H,,,,,,,,,,,,
Oppenheimer Main Street I,,,,,-0.876789619989415,-0.09121415188470434,-1.4131822552517104,-1.2297434458283796,-0.5104464332841717,14.11223399418002,0.8738275379896109,13.772036072862305
Oppenheimer Main Street B,9.21095,11.2877,13.60351,-1.50313,-1.7893126369938255,-0.18690182467192798,-2.452589468679811,-2.13422990078479,-0.8883556228278231,13.187370249315032,0.8161480751821962,12.720487724486846
Oppenheimer Main Street A,10.21205,12.28518,14.5974,-0.68433,-0.9346476385168137,-0.09784077509331629,-1.4783508803564605,-1.2864528258806573,-0.5372200983149585,14.056190198283186,0.8703323463368235,13.705669823907147
Oppenheimer Main Street C,9.35275,11.45759,13.75062,-1.41539,-1.6570021693450663,-0.17246761506423974,-2.311035655818717,-2.011050549394655,-0.8338616506173326,13.319176223666467,0.8243682025659423,12.871690224790363
Oppenheimer Main Street Y,10.63784,12.74202,15.1167,-0.22203,-0.4547079910527074,-0.04730282721649288,-0.9457213506070197,-0.8229615310884286,-0.3414166685022124,14.53891263480985,0.9004375061276951,14.260491737699
Oppenheimer Main Street N,9.90276,12.00804,14.30598,-0.93726,-1.1772490238058637,-0.12261955368359836,-1.7657613717592326,-1.5365558587707273,-0.637918825020801,13.80685019257378,0.8547821664691764,13.424627605057095
Oppenheimer Main Street A Load Waived,10.21205,12.28518,14.5974,-0.68433,-0.9346476385168137,-0.09784077509331629,-1.4783508803564605,-1.2864528258806573,-0.5372200983149585,14.056190198283186,0.8703323463368235,13.705669823907147
Fidelity Dividend Growth,-0.80424,8.40718,15.62531,-0.595,-4.373151640300361,-0.2876780804445361,-0.7606490043505119,-0.6619125906794698,-0.1154389946851982,11.646295686141494,0.7200384012507169,10.72913774046049
Fidelity Dividend Growth K,-0.61903,8.58646,15.83711,,-4.180130661811563,-0.27554085826134206,-0.5445568039303961,-0.4738703433517011,-0.08274595574820498,11.791043500205946,0.7290656511609228,10.89570520740267
BlackRock Equity Dividend S,7.73793,12.87249,15.02841,1.32439,0.35584178544245226,0.03688208369392685,-1.380536381602493,-1.20133518567348,-0.4111169223744228,15.345201186743415,0.9507219840321515,15.27833063282203
BlackRock Equity Dividend Inv A LW,7.69158,12.84214,14.99049,1.27044,0.31209031229771256,0.03246881162354982,-1.4455279707730853,-1.257890510027082,-0.43025814937118495,15.29818753236643,0.9477899604296112,15.223161591914742
BlackRock Equity Dividend R,7.33862,12.4937,14.62006,0.95498,0.02373325990727171,0.002459401477987251,-1.7765194882803037,-1.5459175127485403,-0.5266906726089231,14.973467249044031,0.9275386622154709,14.854486017429172
BlackRock Equity Dividend Inv B,6.78637,11.92721,14.07094,0.47264,-0.49305198051739474,-0.05057198204505187,-2.344422450728988,-2.0401035551662505,-0.691740697479588,14.391135478066051,0.8912213301628412,14.195440186263724
BlackRock Equity Dividend Instl,8.01688,13.14095,15.30419,1.5558,0.6119781640623172,0.06343910997043328,-1.1242184884019402,-0.9782887611655688,-0.3328377243091274,15.631468163357622,0.9685751278301286,15.60798894239446
BlackRock Equity Dividend Inv A,7.69158,12.84214,14.99049,1.27044,0.31209031229771256,0.03246881162354982,-1.4455279707730853,-1.257890510027082,-0.43025814937118495,15.29818753236643,0.9477899604296112,15.223161591914742
BlackRock Equity Dividend Inv C,6.83626,11.97515,14.11627,0.51571,-0.43398658254443223,-0.04492420162119804,-2.2802690334476683,-1.9842776033925036,-0.6766264593046422,14.46177576948916,0.8956268375518663,14.271277081738951
BlackRock Equity Dividend Investor C1,,,,,-0.43595694195426304,-0.04476260162224213,-2.2756242415681083,-1.980235730980151,-0.6725380461862945,14.455856088053881,0.8952576544726575,14.268188205907153
Vanguard Morgan Growth Inv,6.57075,12.16499,16.47208,0.82474,-0.7215532533372571,-0.051654847553877135,0.7814435250642191,0.6800078685261779,0.17737985084502594,14.238694393543994,0.8817142866509394,13.944536037857338
Vanguard Morgan Growth Adm,6.72701,12.30621,16.62949,0.97706,-0.5718490644142671,-0.04099217164550442,0.9540132792136724,0.8301771218725662,0.2167617184675532,14.370323175632482,0.8899233633749561,14.097935705341959
Mutual Global Discovery C,-2.92112,4.10478,7.15074,-1.25686,-4.591384644629631,-0.3005601503970652,-8.873438385571353,-7.721617403605641,-1.4649930370740252,8.449271521693996,0.5206548299825247,8.064143925183357
Mutual Global Discovery A,-2.22022,4.84597,7.8996,-0.56599,-3.90273169315018,-0.2561441156140669,-8.131891294347394,-7.07632719293615,-1.3464155227638601,9.335982915863696,0.5759549076046486,9.060271381896202
Mutual Global Discovery R,-2.42957,4.63096,7.68956,-0.76782,-4.074712468190599,-0.2664965886527057,-8.325220605981976,-7.244561299319541,-1.3741208629170307,9.107263367821947,0.5616907300564968,8.8067708991478
Mutual Global Discovery Z,-1.90562,5.17409,8.23392,-0.26851,-3.581291497931269,-0.23370014546607476,-7.7969188854797755,-6.784836040391983,-1.286111411494573,9.735173294633391,0.6008505603244831,9.519859945037721
Mutual Global Discovery B,-2.90988,4.11236,7.15224,-1.26481,-4.590244315307565,-0.30071363988446487,-8.863744871106928,-7.713182160497145,-1.465574292623135,8.457003582445001,0.5211370427549341,8.07077460422358
Mutual Global Discovery A Load Waived,-2.22022,4.84597,7.8996,-0.56599,-3.90273169315018,-0.2561441156140669,-8.131891294347394,-7.07632719293615,-1.3464155227638601,9.335982915863696,0.5759549076046486,9.060271381896202
Royce Premier Consult,-3.29079,9.546,14.91185,2.70638,-2.3279783389797153,-0.0925791077205562,-0.6384935463082044,-0.5556135812336382,-0.08392309695802165,12.34937481514664,0.7638861860701356,12.20748758246448
Royce Premier W,-2.23815,10.72,16.1391,3.80843,-1.2749500127395672,-0.05085852168701679,0.5860998944047466,0.5100209127778532,0.07714443967057964,13.20517116384481,0.8172582356715212,13.241120691878098
Royce Premier R,-2.87444,9.98115,15.31366,3.0463,-1.9851622990014288,-0.07913036700598894,-0.23415787265625987,-0.20376289619972177,-0.030816657563595848,12.631691164375361,0.7814929475587052,12.543788318542413
Royce Premier K,-2.77921,10.11615,15.54958,,-1.7833884803249003,-0.07133107302631389,0.0019389511255241132,0.001687264632388441,0.00025589887063596307,12.800033480169555,0.7919916771247374,12.74391578997659
Royce Premier Invmt,-2.30245,10.62582,16.06322,3.73675,-1.3456499526115149,-0.05348737796602125,0.5090571798572974,0.4429787652335593,0.0667741678509427,13.143365060379113,0.8134036756177684,13.17044593015495
Royce Premier Service,-2.54037,10.36817,15.78308,3.50431,-1.5924689761028405,-0.06357505268041888,0.21221600982082123,0.18466920753297256,0.027969205601981583,12.949404559216322,0.8013072586319778,12.929022117279724
Royce Premier Instl,-2.20931,10.76806,16.1864,3.8491,-1.2374457600792788,-0.04943122031453916,0.6363567440460507,0.553754147627572,0.08383376433767738,13.23868271657425,0.819348195808902,13.279013778707702
Mutual Shares R,-0.08076,6.24258,11.80247,-3.22817,-1.85699825030312,-0.14705020075442482,-4.355920677656911,-3.7904982771969187,-0.9988975730804721,12.600299954433954,0.7795352233681441,12.365715435625278
Mutual Shares B,-0.56469,5.72841,11.25081,-3.71193,-2.3716620848926295,-0.18959903467958944,-4.915198441501767,-4.277178719107266,-1.1349151565801885,12.020359332974735,0.7433670162222914,11.701728894235282
Mutual Shares C,-0.58478,5.72362,11.23501,-3.7106,-2.35095500067725,-0.1863753738305963,-4.904752390098155,-4.268088622482691,-1.124285636719228,12.034379334960684,0.7442413787298481,11.72475154329249
Mutual Shares Z,0.45581,6.80689,12.36951,-2.74427,-1.3652016070854862,-0.10898319939821871,-3.812419938187439,-3.3175469153455817,-0.8792591942935926,13.169487191938734,0.8150327918244626,13.006562783292159
Mutual Shares A,0.1204,6.4528,11.99933,-3.04087,-1.677949828126137,-0.13398823580200214,-4.153401507054255,-3.614267205954913,-0.958540404925501,12.812908305983699,0.7927946203050945,12.60015895801686
Mutual Shares A Load Waived,0.1204,6.4528,11.99933,-3.04087,-1.677949828126137,-0.13398823580200214,-4.153401507054255,-3.614267205954913,-0.958540404925501,12.812908305983699,0.7927946203050945,12.60015895801686
Vanguard Small Cap Index Signal,1.60242,11.27,19.2547,1.47449,0.07172118447261422,0.0029421693613210175,3.678553356325075,3.201056950198544,0.4488035830283638,14.475206172726082,0.8964644295196493,14.535353780434844
Vanguard Small Cap Index Instl,1.62146,11.28134,19.27931,1.50881,0.09620133939487907,0.0039563939806459055,3.703548422595617,3.222807519744686,0.45285051605253623,14.496764115323582,0.8978088984267297,14.559325297476477
Vanguard Small Cap Index Inv,1.4563,11.1018,19.07166,1.33949,-0.07661890957218631,-0.00314877473600625,3.4962330962496004,3.042402860086413,0.4274210960873952,14.36666033764341,0.8896949291556095,14.399901963824771
Vanguard Small Cap Index Instl Plus,1.64352,,,,0.015867853123650022,0.0006524422085669845,3.6007825013373527,3.1333811788376797,0.4404899940979666,14.435946871866278,0.8940160089859644,14.485310435612226
