Company Name,Exchange:Ticker,Industry Group,Country,Broad Group,Sub Group,Bottom up Beta for sector,Bottom up levered beta,ERP for Country,Cost of equity in US$,Default Spread based on bond rating (if available),Total Default Spread for cost of debt (Company + Country),Pre-tax cost of debt in US $,After-tax cost of debt in US $,Cost of capital in US$,ROE - Cost of Equity,ROIC - Cost of Capital,Market Cap (in US $),PV of lease debt,Total Debt,Total Debt incl leases (in US $),Firm Value (in US $),Cash,Enterprise Value (in US $),Cash/ Firm Value,Liquidity Ratio (Annual trading volume/Shrs outs),Book Debt to capital ratio,Market Debt to capital ratio,Book Debt to Equity Ratio,Market Debt to Equity ratio,Stock price (End of most recent year)in US$,Price Change for Sub-group,Jensen's Alpha,Beta,Correlation with market,Standard deviation in stock price,HiL0 Risk Measure (Hi- lo)/ (Hi+Lo),Interest coverage ratio,Current PE,Trailing PE,Forward PE,PEG,PBV,PS,EV/EBIT,EV/EBITDA,EV/Invested Capital,EV/Sales,Payout ratio,Dividend Yield,Historical growth in Net Income - Last 3 years,Historical growth in Net Income - Last 5 years,Historical growth in Revenues - Last 3 years,Historical growth in Revenues - Last 5 years,Expected growth rate in EPS- Next 5 years,Expected growth in revenues - Next 2 years,Return on Equity,Return on Capital (ROC or ROIC),Net Profit Margin,Pre-tax Operating Margin,Marginal Tax Rate,Effective Tax Rate,% held by institutions,Net Income,Trailing Net Income,Operating Income,Trailing Operating Income (adj for leases),Revenues,Trailing Revenues,EBITDA,Trailing EBITDA (adj for leases),Trailing After-tax Operating Income,Net Debt repaid (Debt repaid - issued),Change in non-cash Working capital,Net Cap Ex,Reinvestment Rate,FCFF,FCFE,FCFE without debt,Book Value of Equity - 4 qtrs ago,Invested Capital - 4 qtre ago,Current Book Value of Equity,Current Invested Capital,Dividends,Modified 2-year beta,Modified 5-year beta,Beta adjustment factor,Coeff of variation - Op Income,Coeff of variation - Net Income,Average 10-year EBIT,Average 10-yr Net Income,Dividends + Buybacks,Only +ve Taxable Income,Only +ve Taxes,Only +'ve Net Income,Onlt +'ve Net Income Mkt cap,"Only +""ve EBITDA",Only +ve EBITDA EV,Only +ve div FCFE,Capitalized R&D,Operating Income adjusted for leases & R&D,Invested Capital Adjusted for R&D,EBITDAR&D,ROE (adj for R&D),ROIC (adj for R&D),EV/EBITDAR&D,Depreciation & Amortization (Modified),Invested Capital - 10 years ago,Normalized Operating Income,Normalized ROIC
China Steel Corporation (TSEC:2002),TSEC:2002,Steel,Taiwan,Emerging Markets,Small Asia,0.7355468784984245,0.8363103718203204,0.06249199227287814,0.0772627012935233,NA,0.01448274,0.03948274,0.0327706742,0.07095962588290836,-0.021743293620200443,-0.03116353222562296,51599,0,8516.4,8516.4,60115.4,477.3,59638.1,0.00793972925406801,0.3470217748055705,0.45574660052336696,0.1416675261247534,0.8373794283354473,0.1650497102657028,0.827,121.88274572567244,-0.29279589171775955,1.5781333333333332,0.6580273550544841,0.1504496724027573,0.15308151093439365,6.67402376910017,104.26146696302284,104.26146696302284,21.763157894736842,NA,5.073498323549945,5.705771123373105,75.85614347494275,31.405002632964717,3.2751271321405433,6.594727588380349,0.809940189937361,0.0077683559758910045,0.0011799999999999998,-0.0383,-0.0555,-0.0608,-0.08,0.0632,0.05551940767332286,0.0397960936572854,0.05472559795649818,0.08693729059082415,0.17,0.12385321100917432,0.08810000000000001,494.9,494.9,786.2,786.2,9043.3,9043.3,1899,1899,688.8266055045872,560,75.1,605.4,0.9879118991077767,8.326605504587206,-745.6,-185.6,8914,17308.899999999998,10170.3,18209.399999999998,-400.83939999999996,0.825,0.477,0.45,0.6280840146706625,0.560756908462934,997.0899999999999,832.811111111111,-400.83939999999996,675.8,83.7,494.9,51599,1899,59638.1,-745.6,192.14,791.7800000000001,18401.539999999997,1966.1,0.05496071881170288,0.03963853031517876,30.3331977010325,1112.8,6784.9,997.0899999999999,0.07978539106916378
PAO Severstal (LSE:SVST),LSE:SVST,Steel,Russia,Emerging Markets,Eastern Europe & Russia,0.7355468784984245,0.7585032282946194,0.08942211730727231,0.0928269646585062,0.016,0.044868939999999996,0.06986893999999999,0.05100432619999999,0.09125662646524774,0.6266581662780228,0.38517652105118455,51599,0,2013,2013,53612,1154,52458,0.02152503170931881,0.23501110288675056,0.39829837752275427,0.037547563978213835,0.6619533048339362,0.03901238396092947,14.1,121.88274572567244,-0.38093054966950224,2.2724888888888892,0.37416573867739417,0.2841521524012896,0.26808834729626807,9.851612903225806,31.83158544108575,31.83158544108575,8.597560975609756,NA,16.967773758632028,8.721940500338066,34.353634577603145,27.873538788522847,13.481881264456439,8.867139959432048,0.5681677976557681,0.017849183123703947,1.6640000000000001,-0.044500000000000005,-0.14400000000000002,-0.179,-0.0404,0.056100000000000004,0.7194851309365291,0.4764331475164323,0.2740027045300879,0.2581135902636917,0.2,0.056493884682585906,0.0745,1621,1621,1527,1527,5916,5916,1882,1882,1440.7338380896913,414,119,466,0.4060430764752965,855.7338380896913,622,1036,2253,3024,3041,3891,-921,0.886,1.3,0.45,0.44398258163491017,1.158749637355979,2030.2900000000002,557.8,-921,1717,97,1621,51599,1882,52458,622,0,1527,3891,1882,0.7194851309365291,0.4764331475164323,27.873538788522847,28,10143.98,2030.2900000000002,0.2893185455198369
Novolipetsk Steel (LSE:NLMK),LSE:NLMK,Steel,Russia,Emerging Markets,Eastern Europe & Russia,0.7355468784984245,0.7645708773049196,0.08942211730727231,0.09336954668008463,0.016,0.044868939999999996,0.06986893999999999,0.05100432619999999,0.09137815433342944,0.08904983647670123,0.07273268308743269,46426.6,21.23831389177012,2268.7,2289.93831389177,48716.53831389177,609.7,48106.83831389177,0.012515257058528335,0.17562155848489905,0.2662490393636439,0.04700535779322363,0.36286022594469325,0.049323842665449764,18.3,121.88274572567244,-0.5293377656187948,2.89,0.5138093031466052,0.3152920723854168,0.2962406015037594,20.964788732394368,49.64880761415891,49.64880761415891,10.95808383233533,NA,7.356690118526969,6.079644858834006,32.31135627839639,24.728507409217524,6.217009798013833,6.299675018842881,0.6229280290877981,0.012546686597769382,0.86,-0.0719,-0.11,-0.08220000000000001,-0.14,0.048799999999999996,0.18241938315678585,0.16411083742086213,0.12245298831910326,0.19496783002745352,0.2,0.19911277938918273,0.0629,935.1,935.1,1488.5,1488.852337221646,7636.4,7636.4,1940.8,1945.3999999999999,1192.4028102573634,452.69999999999993,-63.69999999999999,558.6,0.4150443086369302,697.5028102573633,-12.499999999999943,440.2,5126.1,7265.838313891771,6310.8,7737.93831389177,-582.5,1.35,1.2,0.45,0.5701658016769162,0.707177541847433,1874.03,1214.822222222222,-582.5,1172.2,233.4,935.1,46426.6,1945.3999999999999,48106.83831389177,-12.499999999999943,0,1488.852337221646,7737.93831389177,1940.8,0.18241938315678585,0.16411083742086213,24.7871178451627,452.29999999999995,6023,1874.03,0.2723695081327634
"JFE Holdings, Inc. (TSE:5411)",TSE:5411,Steel,Japan,Japan,Japan,0.7355468784984245,0.8698408335834381,0.06390261786991785,0.08058510639613325,0.14,0.14812916,0.17312916,0.115892659704,0.08815144637639545,-0.06427460904490145,-0.07838107505386324,43791,59.37535118936681,11884.5,11943.875351189366,55734.87535118937,598.2,55136.67535118937,0.010732956631385642,2.0117932708983695,0.42836956588754393,0.21429805442158376,0.7493820138402068,0.2727472620216338,16.59,145.01267872603594,-0.415394000860737,2.2273809523809525,0.6131883886702356,0.38552589117458436,0.30817610062893086,4.3439922480620154,146.21368948247078,172.60938115884903,10.986754966887418,8.703195802528022,2.7475326728697542,1.4337773063020587,120.4844224283179,27.48588003548822,2.0208446401776214,1.805250253784554,0.19545762711864406,0.0011323696649996574,-0.319,0.348,-0.0322,0.00042,0.168,0.0401,0.016310497351231804,0.009770371322532213,0.009269408394715305,0.016720190640788564,0.3306,0.43051242236024845,0.3098,299.5,253.7,448.3,457.6249297621266,30542.4,27369.6,2390.4,2006,260.61171271779494,0,0,0,0,260.61171271779494,253.7,253.7,15554.4,26673.675351189366,15938.3,27283.975351189365,-49.587599999999995,1.97,1.67,0.84,0.8272899254447115,0.9044000389180802,2288.7400000000007,1200.8555555555554,-49.587599999999995,515.2,221.8,253.7,43791,2006,55136.67535118937,253.7,963.3799999999999,449.94492976212666,28247.355351189366,2691.5,0.014894253343972371,0.00927153941928529,20.485482203674298,1536.5,NA,2288.7400000000007,NA
Hesteel Company Limited (SZSE:000709),SZSE:000709,Steel,China,Emerging Markets,China,0.7355468784984245,0.8672850329926588,0.06249199227287814,0.0791983695801601,NA,0.01948274,0.04448274,0.033362055,0.07036253932789051,-0.05732784077471729,-0.02539317604829846,39481.9,0,9428.4,9428.4,48910.3,2676.7,46233.600000000006,0.05472671400502552,2.7004501535042285,0.5765759154619505,0.19276921221092488,1.3616984402079721,0.23880309711538703,0.844,121.88274572567244,-0.052004683981727334,1.1101555555555556,0.15491933384829668,0.3284289877583889,0.4187643020594966,2.307372175980975,447.13363533408835,263.564085447263,42.199999999999996,NA,5.702180820335067,3.506478858228905,59.564029889203816,30.822400000000005,3.380714987115456,4.106112951499596,2.7576769025367156,0.010463022296292732,NA,-0.13,-0.13,-0.132,NA,0.0955,0.021870528805442817,0.04496936327959205,0.01406691645303359,0.07288878872392972,0.25,0.18278894472361812,0.0699,88.3,149.8,776.2,776.2,11259.7,10649.1,1427.4,1500,634.3192211055276,864.1000000000004,-1065.3,1859.9,1.2526815735066739,-160.28077889447263,-1508.9000000000005,-644.8000000000002,6849.4,14105.586,6924,13675.687,-413.1,0.424,0.653,0.45,0.29670794607247214,0.6883331956212226,536.01,176.5777777777778,-413.1,159.2,29.1,149.8,39481.9,1500,46233.600000000006,-1508.9000000000005,602.5200000000001,737.32,14278.207,1614.4,0.014884754533059935,0.040966937230149277,28.638255698711596,723.8,NA,536.01,NA
"Steel Dynamics, Inc. (NasdaqGS:STLD)",NasdaqGS:STLD,Steel,United States,United States,United States,0.7355468784984245,0.7637937294184579,0.0539,0.0661684820156549,0.03,0.03,0.055,0.033,0.06417326248608718,0.07642210648305767,0.06744404772256896,37608.6,50.30811815702468,2356.8,2407.108118157025,40015.708118157025,841.5,39174.208118157025,0.021029241754644136,3.6406765676567656,0.4545308410824208,0.06015408026891334,0.8332842171762471,0.06400419367264469,32.91,106.75164943996867,-0.026876383110423285,1.3957943925233645,0.570087712549569,0.31784582619686735,0.27991078540704156,5.895890410958904,98.42606647474481,98.42606647474481,11.670212765957446,9.285477969315549,13.01921279468273,4.835812835118489,45.22335789645034,33.41368826181937,9.646662021975414,5.037122850182848,0.3554043444124575,0.0036108762357545884,0.264,0.06559999999999999,0.018000000000000002,-0.00557,0.106,0.071,0.14259058849871256,0.13161731020865614,0.049131424309832715,0.11138321178441771,0.4,0.36181528097854987,0.9045000000000001,382.1,382.1,860.8,866.238376368595,7777.1,7777.1,1156.9,1172.4,552.820094828389,255.10000000000002,115.69999999999999,292.8,0.7389384065838092,144.32009482838896,-281.5,-26.399999999999977,2679.7,4200.208118157025,2888.7,4060.908118157025,-135.8,1.51,1.46,1.07,0.420994919815907,0.65765921848135,500.03000000000003,241.69111111111104,-160.8,564.1,204.1,382.1,37608.6,1172.4,39174.208118157025,-281.5,0,866.238376368595,4060.908118157025,1156.9,0.14259058849871256,0.13161731020865614,33.86136063458987,28.8,1611,500.03000000000003,0.17631808893352627
JSW Steel Limited (BSE:500228),BSE:500228,Steel,India,Emerging Markets,India,0.7355468784984245,0.8248165940634331,0.08519024051615323,0.0952663240299782,NA,0.03292968,0.057929680000000004,0.037880217752,0.08628272576832106,NA,82.08768816317952,36211.2,8.468126561268386,6712.4,6720.868126561268,42932.068126561266,160.5,42771.568126561266,0.003738464206449483,0.06960532847923218,0.6852876367880144,0.15654657275648906,2.1775046578847457,0.18560191671530543,2.96,121.88274572567244,-0.08839586864159343,1.7258666666666667,0.39496835316262996,0.1950536021003142,0.2466019417475728,2.5671256454388987,NA,100.16929460580911,10.533807829181493,NA,11.732123764782115,5.730526982117423,35.777545467829306,25.388541519197275,4.498071437870379,6.768724185244701,0.10843706777316736,0.0010825379992930365,1.1,0.34299999999999997,0.0253,0.0986,-0.19,0.244,NA,82.17397088894785,0.049211124572891,0.16274198868589912,0.3461,0.41792763157894736,0.19079999999999997,-112,361.5,1193.2,1195.4863746877463,6319,7345.9,1025.5,1684.68,695.8595855295945,-55.700000000000045,-37.19999999999999,272.1,0.33756810265281584,460.95958552959445,182.3,126.59999999999997,0,8.468126561268386,3086.5,9508.868126561269,-39.2,0.642,1.05,0.45,0.32447764964173,0.5463911273409537,687.14,241.96666666666664,-39.2,608,254.1,361.5,36211.2,1684.68,42771.568126561266,182.3,10.578,1195.2543746877463,9519.446126561268,1028.96,NA,36.528400801185725,41.56776563380624,490.4,1878.1,687.14,0.12068884225594266
Open Joint Stock Company Magnitogorsk Iron & Steel Works (MISX:MAGN),MISX:MAGN,Steel,Russia,Emerging Markets,Eastern Europe & Russia,0.7355468784984245,0.7443484956915288,0.08942211730727231,0.09156121849921958,0.14,0.16886894000000002,0.19386894000000002,0.14152432620000002,0.09229753354128536,0.2443928183922228,0.10755893897409291,35222.5,26.844329448108375,500,526.8443294481084,35749.34432944811,266,35483.34432944811,0.007440695906159195,0.29979506546271356,0.1005841900428568,0.014737174606420024,0.11183280183572668,0.014957607479540305,0.635,121.88274572567244,0.026667951285653663,1.1267777777777777,0.22583179581272428,0.2545257181042234,0.33276010318142735,9.914529914529915,31.703420342034203,31.703420342034203,6.479591836734694,NA,7.476650392697941,6.256216696269982,30.546137485048227,21.55731733259302,7.136857467415292,6.302547838267871,0.162016201620162,0.00511036979203634,NA,NA,-0.11699999999999999,-0.0956,NA,0.0392,0.3359540368914424,0.19985647251537828,0.19733570159857905,0.20632879824340644,0.2,0.1721311475409836,0.0435,1111,1111,1160,1161.6311341103783,5630,5630,1639,1646,961.6782339766247,1396,62,463,0.5459206431542892,436.6782339766247,-810,586,3307,4811.8443294481085,4711,4971.8443294481085,-180,0.479,0.564,0.45,0.7262161634102551,1.5561469065377582,829.2299999999999,183.11111111111111,-384,1342,231,1111,35222.5,1646,35483.34432944811,-810,6.800000000000001,1161.6311341103783,4978.644329448109,1641,0.3352646508540044,0.19957443800106495,21.6230008101451,479,4705,829.2299999999999,0.171384383538449
Tata Steel Limited (BSE:500470),BSE:500470,Steel,India,Emerging Markets,India,0.7355468784984245,0.9131419222984201,0.08519024051615323,0.1027907799859849,0.025,0.050429680000000005,0.07542968,0.04932346775199999,0.08837235529672605,-0.34546868331541314,-0.02750177637909481,35123.9,780.7609360958168,12188.4,12969.160936095817,48093.06093609582,0,48093.06093609582,0,0.21777182866556835,0.6970058668171233,0.2696680286856503,2.300393936658948,0.3692403444975022,7.2,121.88274572567244,-0.529732369127507,3.1017777777777775,0.5958187643906492,0.2638386190484791,0.26239999999999997,1.70278232405892,NA,NA,9.836065573770492,NA,6.230072013906134,1.9870280483803449,46.70826309649293,26.46838796703127,2.5846811363375113,2.7207189694905027,NA,0,NA,NA,-0.0553,-0.0239,0.33899999999999997,0.0285,-0.2426779033294282,0.060870578917631236,-0.07347001819159525,0.058902315297005646,0.3461,0,0.38020000000000004,-460.1,-1284.3,1040.4,1029.6478127808368,17676.6,17480.6,1121.7,1817,1029.6478127808368,0,0,-769.9,-0.7477313994585012,1799.547812780837,-514.4,-514.4,5292.2,16915.360936095814,5637.8,18606.960936095817,0,1.31,1.57,0.45,NA,NA,1608.2666666666667,538.325,0,NA,NA,NA,NA,1817,48093.06093609582,NA,278.12,1033.2478127808367,18885.080936095816,1214.3,-0.2299149779545879,0.060095324304669864,39.605584234617325,769.9,2850.1000000000004,1608.2666666666667,0.14990558785813804
Voestalpine AG (WBAG:VOE),WBAG:VOE,Steel,Austria,Developed Europe,EU & Environs,0.7355468784984245,0.8121218181172839,0.05954250238815879,0.07335576529472423,NA,0.01708568,0.04208568,0.030528952272,0.06813564844809836,0.00824107238055817,0.0010308859374307533,34462.2,232.23507257855985,4551.4,4783.63507257856,39245.83507257856,391,38854.83507257856,0.0099628406244105,0.4736245036868973,0.438719293220742,0.12188898678629294,0.7816397177415947,0.13880817453843805,38.88,78.90026990331205,-0.19304284596204274,2.315294117647059,0.5744562646538028,0.26320541580501516,0.19642857142857142,5.297071129707113,49.78647789656168,71.96116099394445,11.30232558139535,7.486688405497996,5.631078431372549,2.7337934316991905,50.32012541945832,24.9133335936,4.378683003614646,3.0822493314753734,0.4710795573188557,0.006546302905792434,-0.031200000000000002,-0.0535,-0.0106,-0.019299999999999998,0.0665,0.037000000000000005,0.0815968376752824,0.06916653438552911,0.04204676154771416,0.0677939704719429,0.25,0.2511756121290741,0.2724,692.2,478.9,759.6,772.152985484288,12606,11389.7,1622.2,1559.6,578.20698669798,-218.29999999999995,110.8,1200.1000000000001,2.267181182791093,-732.6930133020201,-613.7000000000002,-832.0000000000001,5869.1,8359.63507257856,6120,8873.63507257856,-225.6,1.26,1.02,0.51,0.3931757924146204,0.45216037346427607,1104.8200000000002,730.8333333333334,-225.6,616.7,154.9,478.9,34462.2,1559.6,38854.83507257856,-613.7000000000002,432.97999999999996,766.532985484288,9306.61507257856,1761.3,0.07509901492840458,0.06528189723990864,22.060316284891023,740.9999999999999,3690.5,1104.8200000000002,0.1758688510777457
"Siderúrgica Venezolana Sivensa, S.A. (CCSE:SVS)",CCSE:SVS,Steel,Venezuela,Emerging Markets,Latin America & Caribbean,0.7355468784984245,0.8144269120612742,0.1959884692290893,0.18461828379386325,NA,0.15797576,0.18297576,0.13415958542017073,0.17756548414071405,-0.197524123838436,-0.181039302096433,33103.4,0,5378.8,5378.8,38482.200000000004,177,38305.200000000004,0.0045995291329497786,0.01904761904761905,0.08084688722649845,0.13977371356107499,0.08795801929294102,0.16248482029036293,130.26,121.88274572567244,NA,-0.06322222222222229,0.05477225575051661,NA,0.8109797424504858,NA,NA,NA,NA,NA,0.5413306863727865,NA,NA,NA,0.5772880788863319,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.01290584004457276,-0.0034738179557189585,NA,NA,0.34,0,0.00475,-191.6,-254.8,-77.1,-77.1,0,0,-47.5,-75.7,-77.1,0,0,-1.62,NA,-75.47999999999999,-253.18,-253.18,19743,22194.6,61151.9,66353.7,0,-0.535,NA,0.45,0.9777349836041066,1.4736813689850556,41.28,68.40000000000002,0,NA,NA,NA,NA,NA,NA,NA,0,-77.1,66353.7,-47.5,-0.01290584004457276,-0.0034738179557189585,NA,1.62,1469.3,41.28,0.001217286171357799
NMDC Limited (BSE:526371),BSE:526371,Steel,India,Emerging Markets,India,0.7355468784984245,0.7355468784984245,0.08519024051615323,0.08766141549018652,NA,0.03292968,0.057929680000000004,0.037880217752,0.08766141549018652,NA,NA,32399.3,0,0,0,32399.3,0,32399.3,0,0.028603938177565662,NA,0,NA,0,2.01,121.88274572567244,-0.38771040212016533,1.974377777777778,0.45166359162544856,0.23087980066030286,0.2845528455284553,45.414979757085014,73.21875706214689,73.21875706214689,11.551724137931034,NA,NA,33.26075351606611,72.20704256741698,67.10708367854184,NA,33.26075351606611,1.662824858757062,0.022710367199291343,-0.226,NA,-0.155,NA,-0.0179,0.221,NA,NA,0.45426547582383736,0.4606303254286007,0.3461,0.3350871918220084,0.1886,442.5,442.5,448.7,448.7,974.1,974.1,482.8,482.8,298.3463770294648,0,-14.489999999999998,470.59999999999997,1.528793493459967,-157.76362297053515,-13.609999999999967,-13.609999999999967,0,0,0,0,-735.8,0.869,0.928,0.45,NA,NA,NA,NA,-735.8,665.2,222.9,442.5,32399.3,482.8,32399.3,-13.609999999999967,9.716000000000001,449.73,9.716000000000001,486.15000000000003,NA,NA,66.64465699886865,31.6,183.21000000000004,NA,NA
Hyundai Steel Company (KOSE:A004020),KOSE:A004020,Steel,South Korea,Emerging Markets,Small Asia,0.7355468784984245,0.9122603461514998,0.06095312798519848,0.08060512163479383,0.016,0.0217321,0.0467321,0.038787643,0.07054093215042431,-0.028098289029757,-0.03121752842999459,31636.9,0,10027.3,10027.3,41664.2,612.4,41051.799999999996,0.014698470149432846,0.8486238532110091,0.4245330149536825,0.24066944763129977,0.7377191498127617,0.31694951148816725,47.78,121.88274572567244,-0.47412035109772255,1.9946000000000004,0.5839520528262573,0.18926211401277995,0.1933644375324002,4.583046964490264,46.518012057050434,46.518012057050434,7.560126582278481,6.460835007923671,2.3275604570234623,2.2818308365849966,34.201283012580184,17.445837405975094,1.8411355787774142,2.960886279544454,0,0,0.057699999999999994,0.018500000000000003,0.0724,0.0181,0.07200000000000001,0.0558,0.05250683260503683,0.03932340372042972,0.049052630060513386,0.08657237444733748,0.242,0.2621431614827439,0.23739999999999997,680.1,680.1,1200.3,1200.3,13864.7,13864.7,2353.1,2353.1,885.6495632722625,763.5,-547.6,1626.4099999999999,1.2181003014488665,-193.1604367277373,-1162.2099999999998,-398.7099999999998,12952.6,22522.200000000004,13592.3,22296.999999999996,0,0.921,0.85,0.45,0.28661469992774347,0.2085063440680253,925.76,697.2,0,938.8,246.1,680.1,31636.9,2353.1,41051.799999999996,NA,0,1200.3,22296.999999999996,2353.1,0.05250683260503683,0.03932340372042972,17.445837405975094,17.5,6159.8,925.76,0.06506423772173962
"Beijing Shougang Co., Ltd. (SZSE:000959)",SZSE:000959,Steel,China,Emerging Markets,China,0.7355468784984245,0.8719487129973728,0.06249199227287814,0.07948981223497786,NA,0.01948274,0.04448274,0.033362055,0.07034541715317541,-0.06341604562495474,-0.022754331028575346,29475,0,7287.9,7287.9,36762.9,277,36485.9,0.0075347701079077,1.3234015200211746,0.601108535891324,0.19824061757913547,1.5069476034903437,0.24725699745547072,1.17,121.88274572567244,0.13406668249590178,0.5484222222222223,0.1341640786499874,0.26117273977197536,0.4603174603174603,NA,510.83188908145576,510.83188908145576,43.33333333333333,NA,6.0946610975559325,4.890168231741713,99.0657073038284,33.99413025249232,3.0797325927864208,6.053339748481933,0,0,0.595,1.025,0.16899999999999998,0.273,NA,NA,0.016073766610023122,0.047591086124600064,0.009572950194113548,0.06110429040714073,0.25,0.21412037037037035,0.0406,57.7,57.7,368.3,368.3,6027.4,6027.4,1073.3,1073.3,289.4394675925926,-441.8000000000002,-60.89999999999998,1114.4,3.6397938704160375,-764.0605324074075,-553.9999999999999,-995.8000000000001,3589.7,6081.799999999999,4836.2,11847.099999999999,0,0.292,0.155,0.45,1.1914783611987232,0.7566893470028956,14.00000000000001,32.418888888888894,0,86.4,18.5,57.7,29475,1073.3,36485.9,NA,23.38,356.962,11870.479999999998,1073.3,0.012831711448404132,0.04594936829902671,33.99413025249232,705,902.158,14.00000000000001,0.00219620624196326
Angang Steel Company Limited (SEHK:347),SEHK:347,Steel,China,Emerging Markets,China,0.7355468784984245,0.8103843566055912,0.06249199227287814,0.07564253295105793,NA,0.01948274,0.04448274,0.033362055,0.07059197225258418,-0.04072985216128418,-0.01792942407039995,25900.3,0,3513.6,3513.6,29413.899999999998,283.4,29130.499999999996,0.009634900506223247,0.5217836014817272,0.35009615288807405,0.11945372765937194,0.5386891529321579,0.1356586603243978,0.705,121.88274572567244,-0.47977773368357884,2.780688888888889,0.4381780460041329,0.40531469255382285,0.3580048270313757,3.021680216802168,111.30339492909326,111.30339492909326,11.015625,5.013666438247444,3.970916059793024,3.106929932943872,52.252017937219726,27.624940730203885,2.986916443651501,3.4944159879083045,0.3109067468844005,0.002793326718223341,0.28,NA,-0.08410000000000001,-0.08539999999999999,0.222,0.0537,0.03491268078977375,0.05266254818218423,0.027914062593716638,0.06687619207562108,0.25,0.0030861551650235744,0.1539,232.7,232.7,557.5,557.5,8336.3,8336.3,1054.5,1054.5,555.7794684954994,0,229.09999999999997,0,0.41221385996891174,326.6794684954994,3.6000000000000227,3.6000000000000227,6665.2,10553.599999999999,6522.5,9752.7,-72.348,1.48,0.787,0.45,1.1502183644370865,1.1187444605307144,331.27,230.11111111111111,-72.348,233.3,0.72,232.7,25900.3,1054.5,29130.499999999996,3.6000000000000227,547.04,474.35999999999996,10299.740000000002,1198.8,0.02073696937428594,0.04260079161525096,24.299716383049713,497,5728.299999999999,331.27,0.04279697693947419
"Hitachi Metals, Ltd. (TSE:5486)",TSE:5486,Steel,Japan,Japan,Japan,0.7355468784984245,0.7697215811986919,0.06390261786991785,0.07418722406956896,0.14,0.14812916,0.17312916,0.115892659704,0.07689403529493695,NA,NA,25818.4,0,1792,1792,27610.4,997.7,26612.7,0.03613493466230116,0.8769878391019644,0.27995188327006293,0.06490307999884101,0.38879607732529126,0.06940786415889443,13.22,145.01267872603594,-0.2330614499708058,1.5946190476190476,0.6164414002968976,0.3406649843746013,0.2848335388409372,23.960288808664263,42.00846078750407,60.69205453690645,12.59047619047619,4.078491338592628,5.601614197999609,2.850814332247557,40.09748380292301,25.847610722610725,4.925176740570751,2.938519295533595,0.22415326751292905,0.0036932885074210642,0.243,0.19399999999999998,0.0882,0.111,0.10300000000000001,-0.0355,NA,NA,0.05450422170687645,0.08503632333534063,0.3306,0.25732439110483585,0.1422,614.6,425.4,663.7,663.7,9056.5,7804.9,1335.4,1029.6,492.9138016237205,223,-22.900000000000006,495.2,0.958179702909888,20.61380162372049,-269.9,-46.900000000000006,0,0,4609.1,5403.400000000001,-95.35480000000001,1.75,0.506,0.84,0.5500944110403535,0.6010467482938935,477.4200000000001,205.64444444444442,-95.38880000000002,566.6,145.8,425.4,25818.4,1029.6,26612.7,-269.9,426.56,752.5,5829.960000000001,1499.2,NA,NA,17.75126734258271,365.89999999999986,3055,477.4200000000001,0.11288659793814433
Reliance Steel & Aluminum Co. (NYSE:RS),NYSE:RS,Steel,United States,United States,United States,0.7355468784984245,0.775068428793095,0.0539,0.06677618831194782,0.016,0.016,0.041,0.0246,0.06330968219585181,0.0109683762111865,0.0399856409390463,23520.3,177.075721662993,1929.2,2106.275721662993,25626.575721662994,122.8,25503.775721662994,0.0047919004604346374,2.064471879286694,0.33510736906364474,0.08219107166481429,0.5040022305431774,0.08955139694914577,75.87,106.75164943996867,-0.11662922335493975,1.245981308411215,0.6379655163094632,0.2482892820231425,0.15278500780843313,6.822695035460994,77.2931317778508,77.2931317778508,13.769509981851181,8.626465600206561,5.628077815797659,2.730663849351011,42.42957625898832,29.707368342065223,5.882985456441806,2.960941756061833,0.39566217548471905,0.005118982325905707,-0.0183,-0.0241,-0.0226,0.0115,0.08960000000000001,0.0601,0.07774456452313432,0.10329532313489811,0.035328673926672396,0.0697848533293939,0.4,0.2798229263746505,0.8464,304.3,304.3,577.2,601.0848556674014,8613.4,8613.4,799.2,858.5,432.88753235506465,1,14.099999999999994,281.6,0.6830873561806808,137.18753235506463,7.599999999999994,8.599999999999994,3914.1,4190.7757216629925,4179.1,4335.175721662992,-120.4,1.32,1.36,1.07,0.292311967928833,0.31488611379337256,586.26,336.47777777777776,-120.4,429.2,120.1,304.3,23520.3,858.5,25503.775721662994,7.599999999999994,0,601.0848556674014,4335.175721662992,799.2,0.07774456452313432,0.10329532313489811,31.9116312833621,222,2016.1,586.26,0.18461173020732788
